# d24/dsp.csv — PROPOSED DSP address map for D24.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.4.
#
# ONE ADDRESS MAP FOR THE WHOLE RANGE (decision D3): the superset
# graph is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell two products
# share has the same chip, page and address in both files.
#
# 3974 of 4985 defined cells reach a DSP address.
# The other 1011 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Fx002AuxSend008,C2_MIX_AUX_08,MIX_BUS,2,1,2114,0x0842,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx002Balance001,C2_FX_ENG_02,FX_ENGINE,2,1,1654,0x0676,mcu,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002Damp001,C2_FX_ENG_02,FX_ENGINE,2,1,1655,0x0677,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002Decay001,C2_FX_ENG_02,FX_ENGINE,2,1,1650,0x0672,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0.1/127=10/[Log],
Fx002DelayTime001,C2_FX_ENG_02,FX_ENGINE,2,1,1652,0x0674,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=1/127=1000/[Log],
Fx002DuckOn001,C2_FX_ENG_02,FX_ENGINE,2,1,1669,0x0685,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx002DuckSens001,C2_FX_ENG_02,FX_ENGINE,2,1,1670,0x0686,mcu,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-30/127=0/[Lin],
Fx002EqHpf001,C2_FX_ENG_02,FX_ENGINE,2,1,1659,0x067B,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=80/127=300/[Log],
Fx002EqLo001,C2_FX_ENG_02,FX_ENGINE,2,1,1656,0x0678,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx002EqMid001,C2_FX_ENG_02,FX_ENGINE,2,1,1657,0x0679,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx002EqPresence001,C2_FX_ENG_02,FX_ENGINE,2,1,1658,0x067A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx002Feedback001,C2_FX_ENG_02,FX_ENGINE,2,1,1653,0x0675,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002Level001,C2_FX_FDR_02,FADER_PAN,2,1,1672,0x0688,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Fx002LfoShape001,C2_FX_ENG_02,FX_ENGINE,2,1,1666,0x0682,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx002Mix001,C2_FX_ENG_02,FX_ENGINE,2,1,1668,0x0684,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002ModLevel001,C2_FX_ENG_02,FX_ENGINE,2,1,1665,0x0681,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002ModRate001,C2_FX_ENG_02,FX_ENGINE,2,1,1664,0x0680,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/127=10/[Log],
Fx002Mtr001,C2_MTR_FX_02,METER,2,1,1843,0x0733,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Fx002Mute001,C2_FX_FDR_02,FADER_PAN,2,1,1674,0x068A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx002On001,C2_FX_ENG_02,FX_ENGINE,2,1,1648,0x0670,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx002PreDelay001,C2_FX_ENG_02,FX_ENGINE,2,1,1651,0x0673,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=100/[Lin],
Fx002StereoWidth001,C2_FX_ENG_02,FX_ENGINE,2,1,1667,0x0683,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx002Type001,C2_FX_ENG_02,FX_ENGINE,2,1,1649,0x0671,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn001,C2_MIX_AUX_01,MIX_BUS,2,1,2025,0x07E9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn002,C2_MIX_AUX_02,MIX_BUS,2,1,2037,0x07F5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn003,C2_MIX_AUX_03,MIX_BUS,2,1,2049,0x0801,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn004,C2_MIX_AUX_04,MIX_BUS,2,1,2061,0x080D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn005,C2_MIX_AUX_05,MIX_BUS,2,1,2073,0x0819,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn006,C2_MIX_AUX_06,MIX_BUS,2,1,2085,0x0825,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn007,C2_MIX_AUX_07,MIX_BUS,2,1,2097,0x0831,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxOn008,C2_MIX_AUX_08,MIX_BUS,2,1,2109,0x083D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003AuxSend001,C2_MIX_AUX_01,MIX_BUS,2,1,2031,0x07EF,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend002,C2_MIX_AUX_02,MIX_BUS,2,1,2043,0x07FB,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend003,C2_MIX_AUX_03,MIX_BUS,2,1,2055,0x0807,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend004,C2_MIX_AUX_04,MIX_BUS,2,1,2067,0x0813,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend005,C2_MIX_AUX_05,MIX_BUS,2,1,2079,0x081F,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend006,C2_MIX_AUX_06,MIX_BUS,2,1,2091,0x082B,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend007,C2_MIX_AUX_07,MIX_BUS,2,1,2103,0x0837,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003AuxSend008,C2_MIX_AUX_08,MIX_BUS,2,1,2115,0x0843,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx003Balance001,C2_FX_ENG_03,FX_ENGINE,2,1,1682,0x0692,mcu,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003Damp001,C2_FX_ENG_03,FX_ENGINE,2,1,1683,0x0693,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003Decay001,C2_FX_ENG_03,FX_ENGINE,2,1,1678,0x068E,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0.1/127=10/[Log],
Fx003DelayTime001,C2_FX_ENG_03,FX_ENGINE,2,1,1680,0x0690,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=1/127=1000/[Log],
Fx003DuckOn001,C2_FX_ENG_03,FX_ENGINE,2,1,1697,0x06A1,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003DuckSens001,C2_FX_ENG_03,FX_ENGINE,2,1,1698,0x06A2,mcu,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-30/127=0/[Lin],
Fx003EqHpf001,C2_FX_ENG_03,FX_ENGINE,2,1,1687,0x0697,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=80/127=300/[Log],
Fx003EqLo001,C2_FX_ENG_03,FX_ENGINE,2,1,1684,0x0694,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx003EqMid001,C2_FX_ENG_03,FX_ENGINE,2,1,1685,0x0695,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx003EqPresence001,C2_FX_ENG_03,FX_ENGINE,2,1,1686,0x0696,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx003Feedback001,C2_FX_ENG_03,FX_ENGINE,2,1,1681,0x0691,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003Level001,C2_FX_FDR_03,FADER_PAN,2,1,1700,0x06A4,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Fx003LfoShape001,C2_FX_ENG_03,FX_ENGINE,2,1,1694,0x069E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003Mix001,C2_FX_ENG_03,FX_ENGINE,2,1,1696,0x06A0,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003ModLevel001,C2_FX_ENG_03,FX_ENGINE,2,1,1693,0x069D,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003ModRate001,C2_FX_ENG_03,FX_ENGINE,2,1,1692,0x069C,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/127=10/[Log],
Fx003Mtr001,C2_MTR_FX_03,METER,2,1,1844,0x0734,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Fx003Mute001,C2_FX_FDR_03,FADER_PAN,2,1,1702,0x06A6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003On001,C2_FX_ENG_03,FX_ENGINE,2,1,1676,0x068C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx003PreDelay001,C2_FX_ENG_03,FX_ENGINE,2,1,1679,0x068F,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=100/[Lin],
Fx003StereoWidth001,C2_FX_ENG_03,FX_ENGINE,2,1,1695,0x069F,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx003Type001,C2_FX_ENG_03,FX_ENGINE,2,1,1677,0x068D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn001,C2_MIX_AUX_01,MIX_BUS,2,1,2026,0x07EA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn002,C2_MIX_AUX_02,MIX_BUS,2,1,2038,0x07F6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn003,C2_MIX_AUX_03,MIX_BUS,2,1,2050,0x0802,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn004,C2_MIX_AUX_04,MIX_BUS,2,1,2062,0x080E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn005,C2_MIX_AUX_05,MIX_BUS,2,1,2074,0x081A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn006,C2_MIX_AUX_06,MIX_BUS,2,1,2086,0x0826,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn007,C2_MIX_AUX_07,MIX_BUS,2,1,2098,0x0832,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxOn008,C2_MIX_AUX_08,MIX_BUS,2,1,2110,0x083E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004AuxSend001,C2_MIX_AUX_01,MIX_BUS,2,1,2032,0x07F0,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend002,C2_MIX_AUX_02,MIX_BUS,2,1,2044,0x07FC,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend003,C2_MIX_AUX_03,MIX_BUS,2,1,2056,0x0808,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend004,C2_MIX_AUX_04,MIX_BUS,2,1,2068,0x0814,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend005,C2_MIX_AUX_05,MIX_BUS,2,1,2080,0x0820,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend006,C2_MIX_AUX_06,MIX_BUS,2,1,2092,0x082C,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend007,C2_MIX_AUX_07,MIX_BUS,2,1,2104,0x0838,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004AuxSend008,C2_MIX_AUX_08,MIX_BUS,2,1,2116,0x0844,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx004Balance001,C2_FX_ENG_04,FX_ENGINE,2,1,1710,0x06AE,mcu,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004Damp001,C2_FX_ENG_04,FX_ENGINE,2,1,1711,0x06AF,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004Decay001,C2_FX_ENG_04,FX_ENGINE,2,1,1706,0x06AA,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0.1/127=10/[Log],
Fx004DelayTime001,C2_FX_ENG_04,FX_ENGINE,2,1,1708,0x06AC,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=1/127=1000/[Log],
Fx004DuckOn001,C2_FX_ENG_04,FX_ENGINE,2,1,1725,0x06BD,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004DuckSens001,C2_FX_ENG_04,FX_ENGINE,2,1,1726,0x06BE,mcu,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-30/127=0/[Lin],
Fx004EqHpf001,C2_FX_ENG_04,FX_ENGINE,2,1,1715,0x06B3,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=80/127=300/[Log],
Fx004EqLo001,C2_FX_ENG_04,FX_ENGINE,2,1,1712,0x06B0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx004EqMid001,C2_FX_ENG_04,FX_ENGINE,2,1,1713,0x06B1,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx004EqPresence001,C2_FX_ENG_04,FX_ENGINE,2,1,1714,0x06B2,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx004Feedback001,C2_FX_ENG_04,FX_ENGINE,2,1,1709,0x06AD,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004Level001,C2_FX_FDR_04,FADER_PAN,2,1,1728,0x06C0,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Fx004LfoShape001,C2_FX_ENG_04,FX_ENGINE,2,1,1722,0x06BA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004Mix001,C2_FX_ENG_04,FX_ENGINE,2,1,1724,0x06BC,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004ModLevel001,C2_FX_ENG_04,FX_ENGINE,2,1,1721,0x06B9,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004ModRate001,C2_FX_ENG_04,FX_ENGINE,2,1,1720,0x06B8,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/127=10/[Log],
Fx004Mtr001,C2_MTR_FX_04,METER,2,1,1845,0x0735,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Fx004Mute001,C2_FX_FDR_04,FADER_PAN,2,1,1730,0x06C2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004On001,C2_FX_ENG_04,FX_ENGINE,2,1,1704,0x06A8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx004PreDelay001,C2_FX_ENG_04,FX_ENGINE,2,1,1707,0x06AB,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=100/[Lin],
Fx004StereoWidth001,C2_FX_ENG_04,FX_ENGINE,2,1,1723,0x06BB,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx004Type001,C2_FX_ENG_04,FX_ENGINE,2,1,1705,0x06A9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn001,C2_MIX_AUX_01,MIX_BUS,2,1,2027,0x07EB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn002,C2_MIX_AUX_02,MIX_BUS,2,1,2039,0x07F7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn003,C2_MIX_AUX_03,MIX_BUS,2,1,2051,0x0803,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn004,C2_MIX_AUX_04,MIX_BUS,2,1,2063,0x080F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn005,C2_MIX_AUX_05,MIX_BUS,2,1,2075,0x081B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn006,C2_MIX_AUX_06,MIX_BUS,2,1,2087,0x0827,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn007,C2_MIX_AUX_07,MIX_BUS,2,1,2099,0x0833,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxOn008,C2_MIX_AUX_08,MIX_BUS,2,1,2111,0x083F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005AuxSend001,C2_MIX_AUX_01,MIX_BUS,2,1,2033,0x07F1,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend002,C2_MIX_AUX_02,MIX_BUS,2,1,2045,0x07FD,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend003,C2_MIX_AUX_03,MIX_BUS,2,1,2057,0x0809,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend004,C2_MIX_AUX_04,MIX_BUS,2,1,2069,0x0815,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend005,C2_MIX_AUX_05,MIX_BUS,2,1,2081,0x0821,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend006,C2_MIX_AUX_06,MIX_BUS,2,1,2093,0x082D,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend007,C2_MIX_AUX_07,MIX_BUS,2,1,2105,0x0839,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005AuxSend008,C2_MIX_AUX_08,MIX_BUS,2,1,2117,0x0845,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx005Balance001,C2_FX_ENG_05,FX_ENGINE,2,1,1738,0x06CA,mcu,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005Damp001,C2_FX_ENG_05,FX_ENGINE,2,1,1739,0x06CB,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005Decay001,C2_FX_ENG_05,FX_ENGINE,2,1,1734,0x06C6,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0.1/127=10/[Log],
Fx005DelayTime001,C2_FX_ENG_05,FX_ENGINE,2,1,1736,0x06C8,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=1/127=1000/[Log],
Fx005DuckOn001,C2_FX_ENG_05,FX_ENGINE,2,1,1753,0x06D9,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005DuckSens001,C2_FX_ENG_05,FX_ENGINE,2,1,1754,0x06DA,mcu,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-30/127=0/[Lin],
Fx005EqHpf001,C2_FX_ENG_05,FX_ENGINE,2,1,1743,0x06CF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=80/127=300/[Log],
Fx005EqLo001,C2_FX_ENG_05,FX_ENGINE,2,1,1740,0x06CC,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx005EqMid001,C2_FX_ENG_05,FX_ENGINE,2,1,1741,0x06CD,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx005EqPresence001,C2_FX_ENG_05,FX_ENGINE,2,1,1742,0x06CE,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-6/127=6/[Lin],
Fx005Feedback001,C2_FX_ENG_05,FX_ENGINE,2,1,1737,0x06C9,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005Level001,C2_FX_FDR_05,FADER_PAN,2,1,1756,0x06DC,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Fx005LfoShape001,C2_FX_ENG_05,FX_ENGINE,2,1,1750,0x06D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005Mix001,C2_FX_ENG_05,FX_ENGINE,2,1,1752,0x06D8,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005ModLevel001,C2_FX_ENG_05,FX_ENGINE,2,1,1749,0x06D5,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005ModRate001,C2_FX_ENG_05,FX_ENGINE,2,1,1748,0x06D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/127=10/[Log],
Fx005Mtr001,C2_MTR_FX_05,METER,2,1,1846,0x0736,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Fx005Mute001,C2_FX_FDR_05,FADER_PAN,2,1,1758,0x06DE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005On001,C2_FX_ENG_05,FX_ENGINE,2,1,1732,0x06C4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx005PreDelay001,C2_FX_ENG_05,FX_ENGINE,2,1,1735,0x06C7,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=100/[Lin],
Fx005StereoWidth001,C2_FX_ENG_05,FX_ENGINE,2,1,1751,0x06D7,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx005Type001,C2_FX_ENG_05,FX_ENGINE,2,1,1733,0x06C5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn001,C2_MIX_AUX_01,MIX_BUS,2,1,2028,0x07EC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn002,C2_MIX_AUX_02,MIX_BUS,2,1,2040,0x07F8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn003,C2_MIX_AUX_03,MIX_BUS,2,1,2052,0x0804,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn004,C2_MIX_AUX_04,MIX_BUS,2,1,2064,0x0810,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn005,C2_MIX_AUX_05,MIX_BUS,2,1,2076,0x081C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn006,C2_MIX_AUX_06,MIX_BUS,2,1,2088,0x0828,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn007,C2_MIX_AUX_07,MIX_BUS,2,1,2100,0x0834,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxOn008,C2_MIX_AUX_08,MIX_BUS,2,1,2112,0x0840,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Fx006AuxSend001,C2_MIX_AUX_01,MIX_BUS,2,1,2034,0x07F2,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend002,C2_MIX_AUX_02,MIX_BUS,2,1,2046,0x07FE,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend003,C2_MIX_AUX_03,MIX_BUS,2,1,2058,0x080A,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend004,C2_MIX_AUX_04,MIX_BUS,2,1,2070,0x0816,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend005,C2_MIX_AUX_05,MIX_BUS,2,1,2082,0x0822,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend006,C2_MIX_AUX_06,MIX_BUS,2,1,2094,0x082E,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend007,C2_MIX_AUX_07,MIX_BUS,2,1,2106,0x083A,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006AuxSend008,C2_MIX_AUX_08,MIX_BUS,2,1,2118,0x0846,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Fx006Balance001,C2_FX_ENG_06,FX_ENGINE,2,1,1766,0x06E6,mcu,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx006Damp001,C2_FX_ENG_06,FX_ENGINE,2,1,1767,0x06E7,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0/127=100/[Lin],
Fx006Decay001,C2_FX_ENG_06,FX_ENGINE,2,1,1762,0x06E2,rw,GainSafe,Slew,10,30,Exp,Scalar,0=0.1/127=10/[Log],
Fx006DelayTime001,C2_FX_ENG_06,FX_ENGINE,2,1,1764,0x06E4,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=1/127=1000/[Log],
Fx006DuckOn001,C2_FX_ENG_06,FX_ENGINE,2,1,1781,0x06F5,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
